No,year,month,day,hour,PM2.5,PM10,SO2,NO2,CO,O3,TEMP,PRES,DEWP,RAIN,WSPM,class,TARGET
18533,2015,4,12,4,12,12,2,8,300,62,7.6,1012,7.2,0,0.8,LOW,0
18534,2015,4,12,5,13,35,2,3,200,78,7.3,1012.3,0,0,1.4,LOW,0
18535,2015,4,12,6,10,18,2,4,200,80,7.6,1012.8,-3.9,0,2.2,LOW,0
18536,2015,4,12,7,9,11,2,6,200,80,7.5,1013.5,-5.3,0,3.1,LOW,0
18537,2015,4,12,8,7,27,2,9,300,78,8.1,1014.4,-6.1,0,3.5,LOW,0
18538,2015,4,12,9,7,36,2,9,300,80,8.4,1015.2,-6.2,0,4.7,LOW,0
18539,2015,4,12,10,12,44,2,9,300,84,8.9,1016,-5.4,0,4,LOW,0
18540,2015,4,12,11,13,38,2,11,300,80,8.9,1016.5,-4,0,5.7,LOW,0
18541,2015,4,12,12,13,44,2,10,300,82,8,1017.2,-1.3,0,7.1,LOW,0
18542,2015,4,12,13,13,35,2,7,300,89,7.8,1018,-2.5,0,8.8,LOW,0
18543,2015,4,12,14,16,29,2,8,300,92,7.3,1018.6,-3.3,0,7.6,LOW,0
18544,2015,4,12,15,16,29,2,8,300,92,7.3,1018.5,-4.8,0,7.1,LOW,0
18545,2015,4,12,16,14,21,2,10,300,95,7,1019,-4.7,0,5.2,LOW,0
18546,2015,4,12,17,16,19,2,10,300,97,6.8,1019.2,-4.3,0,6.8,LOW,0
18547,2015,4,12,18,14,21,2,10,300,96,6.5,1019.7,-4,0,6.4,LOW,0
18548,2015,4,12,19,11,18,2,8,300,97,5.9,1020.4,-4.6,0,5.7,LOW,0
18549,2015,4,12,20,12,14,2,7,300,97,5.3,1021,-3.5,0,6.8,LOW,0
18550,2015,4,12,21,11,21,2,6,300,96,4.6,1021.8,-2.5,0,5.6,LOW,0
18551,2015,4,12,22,11,12,2,6,300,96,4.9,1021.5,-3.6,0,3.6,LOW,0
18552,2015,4,12,23,11,11,2,6,300,97,5.6,1021.3,-4,0,5.7,LOW,0
18553,2015,4,13,0,9,13,2,6,200,99,5.9,1021.5,-4.6,0,5.8,LOW,0
18554,2015,4,13,1,10,13,2,5,200,100,6.3,1021.3,-4.8,0,5.3,LOW,0
18555,2015,4,13,2,10,14,2,5,300,102,6.1,1020.9,-3.8,0,6.2,LOW,0
18556,2015,4,13,3,12,15,2,5,200,103,6,1020.7,-3.4,0,3.9,LOW,0
18557,2015,4,13,4,12,13,2,5,300,105,6.4,1020.4,-4.4,0,4.3,LOW,0
18558,2015,4,13,5,15,15,2,6,300,105,6.2,1020.4,-4.6,0,1.8,LOW,0
18559,2015,4,13,6,13,14,2,7,300,106,6.4,1019.9,-4.7,0,3.2,LOW,0
18560,2015,4,13,7,20,23,2,16,300,92,6.9,1019.9,-4.5,0,2.6,LOW,0
18561,2015,4,13,8,20,31,2,20,400,86,8.8,1019.9,-4.4,0,3.6,LOW,0
18562,2015,4,13,9,18,31,2,21,300,84,10.2,1019.3,-4.2,0,4.1,LOW,0
18563,2015,4,13,10,15,31,2,12,300,98,12.4,1018.6,-2.7,0,3.2,LOW,0
18564,2015,4,13,11,19,25,2,10,300,101,13.4,1018,-3,0,2,LOW,0
18565,2015,4,13,12,20,20,2,8,300,106,14.8,1016.6,-2.2,0,2.2,LOW,0
18566,2015,4,13,13,22,25,2,10,300,109,15.6,1015.2,-1.9,0,1.5,MEDIUM,1
18567,2015,4,13,14,27,27,2,11,300,117,17,1013.8,-1.7,0,1.9,MEDIUM,1
18568,2015,4,13,15,29,29,2,12,300,128,17.9,1012.2,0.1,0,1.9,MEDIUM,1
18569,2015,4,13,16,33,33,3,14,400,131,18,1010.8,-1.3,0,2.5,MEDIUM,1
18570,2015,4,13,17,32,32,4,16,400,132,18.3,1009.7,-2.1,0,1.6,MEDIUM,1
18571,2015,4,13,18,31,36,4,21,400,128,17.8,1009.1,-2.5,0,1.1,MEDIUM,1
18572,2015,4,13,19,37,54,4,32,500,112,15.9,1008.6,-0.8,0,1.9,MEDIUM,1
18573,2015,4,13,20,48,65,4,36,500,115,13.9,1008.7,1.5,0,0.7,MEDIUM,1
18574,2015,4,13,21,46,66,4,41,500,92,11.3,1008.5,2.3,0,1.5,MEDIUM,1
18575,2015,4,13,22,51,62,3,33,600,83,9.4,1007.5,2.7,0,1.5,MEDIUM,1
18576,2015,4,13,23,48,50,2,26,800,76,8.1,1006.6,3,0,1.2,MEDIUM,1
18577,2015,4,14,0,40,42,2,22,600,69,7.3,1006.1,3.2,0,0.8,MEDIUM,1
18578,2015,4,14,1,42,45,2.333333333,20,600,66,6.4,1005.3,2.3,0,1.3,MEDIUM,1
18579,2015,4,14,2,43,43,2,14,533.3333333,64,5.8,1004.4,1.7,0,1.4,MEDIUM,1
18580,2015,4,14,3,38,34.2,2,14,500,58,4.8,1003.8,1.6,0,0.2,MEDIUM,1
18581,2015,4,14,4,38,38,2,15,400,57,4,1003.1,1.9,0,0.9,MEDIUM,1
18582,2015,4,14,5,40,40,2,15,500,53,3.5,1002.6,1.5,0,0.8,MEDIUM,1
18583,2015,4,14,6,42,45,2,29,700,31,3,1002.7,1.7,0,1.1,MEDIUM,1
18584,2015,4,14,7,53,62,2,41,700,27,5.5,1003,1.4,0,0.9,MEDIUM,1
18585,2015,4,14,8,49,68,2,41,600,37,10.5,1002.6,2.6,0,2,MEDIUM,1
18586,2015,4,14,9,44,55,2,31,500,56,13.1,1002,0.8,0,2.7,MEDIUM,1
18587,2015,4,14,10,38,55,2,23,500,82,16.3,1001.2,-0.9,0,2.9,MEDIUM,1
18588,2015,4,14,11,39,48,3,20,400,98,18.8,1000.2,-2.8,0,2.5,MEDIUM,1
18589,2015,4,14,12,32,37,3,17,400,106,21.7,998.8,-3,0,1.2,MEDIUM,1
18590,2015,4,14,13,38,54,5,21,500,110,24.1,997.5,-3.3,0,2,MEDIUM,1
18591,2015,4,14,14,43,65,6,21,500,123,25.1,996,-2.5,0,2,MEDIUM,1
18592,2015,4,14,15,39,50,6,21,400,130,26.7,994.5,-3,0,2.9,MEDIUM,1
18593,2015,4,14,16,37,78,5,29,500,125,26.4,993.6,-4.3,0,4,MEDIUM,1
18594,2015,4,14,17,65,104,4,40,500,138,25.3,993.6,-2.3,0,3.8,MEDIUM,1
18595,2015,4,14,18,52,98,4,37,500,147,23.9,993.5,-1.9,0,2.4,MEDIUM,1
18596,2015,4,14,19,51,99,4,40,500,127,22,993.9,0.5,0,1.4,MEDIUM,1
18597,2015,4,14,20,55.7,107.4,3.8,53.2,800,84.1,18,994.4,2.7,0,0.8,MEDIUM,1
18598,2015,4,14,21,83,154,4,108,1200,21,16.3,994.5,2.7,0,0.8,MEDIUM,1
18599,2015,4,14,22,95,171,7,116,1500,2,15.8,994.2,3.2,0,1.1,MEDIUM,1
18600,2015,4,14,23,71,116,3,60,900,23,15.1,994,3.2,0,0.8,MEDIUM,1
18601,2015,4,15,0,72,97,3,39,700,39,14.8,993.8,3,0,1.8,MEDIUM,1
18602,2015,4,15,1,56,80,2,30,600,43,13.8,993.2,2.7,0,1.8,MEDIUM,1
18603,2015,4,15,2,51,71,2,23,500,50,13.2,992.6,2.7,0,2.1,MEDIUM,1
18604,2015,4,15,3,50,62,2,21,500,48,12.4,992,2.5,0,2.4,MEDIUM,1
18605,2015,4,15,4,54,66,2,22,500,45,11.2,991.7,2.5,0,2.6,MEDIUM,1
18606,2015,4,15,5,60,68,2,23,600,40,11,991.3,2.6,0,2.6,MEDIUM,1
18607,2015,4,15,6,59,74,2,28,600,36,9.6,991.4,3.1,0,0.4,MEDIUM,1
18608,2015,4,15,7,59,79,3,27,600,38,10.8,991.7,3.6,0,0.8,MEDIUM,1
18609,2015,4,15,8,67,99,5,30,700,36,14.1,991.6,4.1,0,0.8,MEDIUM,1
18610,2015,4,15,9,73,104,10,44,800,43,17.2,991,2.7,0,1.5,MEDIUM,1
18611,2015,4,15,10,100,153,23,56,1000,56,18.5,990.7,3.5,0,1.7,MEDIUM,1
18612,2015,4,15,11,122,172,34,58,1200,73,19.5,990,4,0,1.6,HIGH,2
18613,2015,4,15,12,128,185,36,64,1200,73,20.5,989.1,4.9,0,2.6,HIGH,2
18614,2015,4,15,13,143,203,40,67,1300,89,21.9,988.1,5.3,0,2.3,HIGH,2
18615,2015,4,15,14,149,208,39,58,1400,116,22.7,987.3,5.6,0,2.4,HIGH,2
18616,2015,4,15,15,152,193,35,56,1200,140,23.2,986.1,5.1,0,2.2,HIGH,2
18617,2015,4,15,16,148,185,27,53,1100,155,23.6,985.5,5.9,0,2.1,HIGH,2
18618,2015,4,15,17,162,211,30,62,1300,151,22.9,986.7,6.6,0,2.7,HIGH,2
18619,2015,4,15,18,170,415,23,70,1100,125,23.4,989.1,1.7,0,5.4,HIGH,2
18620,2015,4,15,19,221,422.3333333,2,5,300,102,19.9,991.7,-0.2,0,5.1,HIGH,2
18621,2015,4,15,20,81,472,2,3,200,105,18.4,993.9,-1.5,0,3.4,MEDIUM,1
18622,2015,4,15,21,90,477,2,4,200,101,17.9,995.4,-3,0,3,MEDIUM,1
18623,2015,4,15,22,95,620,2,2,200,97,17.1,996.7,-4.2,0,3.1,MEDIUM,1
18624,2015,4,15,23,101,616,2,2,200,95,16.6,997.1,-9.4,0,5.7,MEDIUM,1
18625,2015,4,16,0,76,560,2,2,200,101,16.2,998,-13.3,0,7.3,MEDIUM,1
18626,2015,4,16,1,85,513,2,2,200,105,15.4,999.2,-18.8,0,7.9,MEDIUM,1
18627,2015,4,16,2,45,361,2,2,100,104,13.9,1000.6,-17.3,0,4.6,MEDIUM,1
18628,2015,4,16,3,18,162,2,2,200,103,13.4,1001.9,-16.5,0,5.1,LOW,0
18629,2015,4,16,4,16,135,2,2,100,99,12.4,1002,-15.3,0,3.1,LOW,0
18630,2015,4,16,5,14,102,2,2,200,96,11.9,1002.9,-15.7,0,3.8,LOW,0
18631,2015,4,16,6,14,88,2,2,200,93,10.8,1004,-14.1,0,1.8,LOW,0
18632,2015,4,16,7,8,71,2,5,200,86,12,1004.7,-14.7,0,2.4,LOW,0
18633,2015,4,16,8,7,39,2,5,200,86,12.8,1005.2,-15,0,4.2,LOW,0
18634,2015,4,16,9,5,22,2,3,200,87,13.8,1005.1,-15.2,0,5.1,LOW,0
18635,2015,4,16,10,8,20,2,2,200,92,14.9,1004.8,-16.5,0,5,LOW,0
18636,2015,4,16,11,10,17,2,2,200,97,16.9,1004.1,-15,0,6.3,LOW,0
18637,2015,4,16,12,10,53,2,2,200,98,17.3,1003.6,-16,0,7.3,LOW,0
18638,2015,4,16,13,13,48,2,2,200,100,18.3,1002.5,-16.6,0,7.8,LOW,0
18639,2015,4,16,14,5,53,2,3,200,101,19.9,1001.3,-15.4,0,3.9,LOW,0
18640,2015,4,16,15,14,43,2,2,200,104,20.9,1000.2,-16.3,0,4.4,LOW,0
18641,2015,4,16,16,11,34,2,3,200,105,21.7,999.3,-15.7,0,3,LOW,0
18642,2015,4,16,17,25,36,2,4,200,106,21.2,998.8,-16.1,0,3.1,MEDIUM,1
18643,2015,4,16,18,15,41,2,6,200,105,20.6,998.4,-14.9,0,3.2,LOW,0
18644,2015,4,16,19,16,86,2,16,300,97,17.8,999.2,-9.2,0,3.3,LOW,0
18645,2015,4,16,20,32,102,2,28,300,80,16.6,1000.1,-7.9,0,2.5,MEDIUM,1
18646,2015,4,16,21,24,119,4,24,300,82,15.4,1001,-6.2,0,2.1,MEDIUM,1
18647,2015,4,16,22,32,110,5,27,400,72,12.9,1001.2,-4.7,0,1.7,MEDIUM,1
18648,2015,4,16,23,30,112,3,29,400,59,10.9,1000.9,-3.6,0,1.5,MEDIUM,1
18649,2015,4,17,0,24,76,2,21,500,56,9.4,1001.2,-2.6,0,1.1,MEDIUM,1
18650,2015,4,17,1,99,99,2,18,400,53,8.1,1001,-2,0,0.6,MEDIUM,1
18651,2015,4,17,2,61,78,2,15,300,53,7.1,1000.7,-2.4,0,1.3,MEDIUM,1
18652,2015,4,17,3,37,73,2,12,300,52,6.9,1000.3,-3.1,0,1.9,MEDIUM,1
18653,2015,4,17,4,34,73,2,14,300,47,5.9,1000,-2,0,1.4,MEDIUM,1
18654,2015,4,17,5,34,86,3,20,400,40,6.4,999.9,-2.5,0,1.5,MEDIUM,1
18655,2015,4,17,6,28,83,2,16,300,40,6.3,1000,-2.3,0,2.1,MEDIUM,1
18656,2015,4,17,7,31,105,3,23,400,34,7.7,1000.6,-1.3,0,1.3,MEDIUM,1
18657,2015,4,17,8,38,110,4,25,400,36,10,1000.9,0.6,0,0.6,MEDIUM,1
18658,2015,4,17,9,48,125,6,29,500,38,13,1001.1,-2.9,0,0.9,MEDIUM,1
18659,2015,4,17,10,65,171,15,39,500,47,15,1001.1,-2.9,0,1.5,MEDIUM,1
18660,2015,4,17,11,79,167,18,40,500,57,17.8,1000.3,-2,0,2.3,MEDIUM,1
18661,2015,4,17,12,87,175,14,36,500,73,20.8,999.2,-1.7,0,2.2,MEDIUM,1
18662,2015,4,17,13,86,169,13,48,600,79,22.9,998.5,-2.7,0,2.4,MEDIUM,1
18663,2015,4,17,14,99,156,12,69,600,68,24.8,997.8,-3.6,0,2.8,MEDIUM,1
18664,2015,4,17,15,121,194,12,75,700,77,26.1,997.3,-3.5,0,3.2,HIGH,2
18665,2015,4,17,16,95,176,14,47,600,122,25.5,997.1,-1.4,0,3.3,MEDIUM,1
18666,2015,4,17,17,96,154,16,37,500,124,25.1,997.3,-1.7,0,2.5,MEDIUM,1
18667,2015,4,17,18,68,135,16,39,500,117,24.5,997.4,-3.9,0,1,MEDIUM,1
18668,2015,4,17,19,79,176,16,55,600,97,21.2,998.4,1.4,0,0.8,MEDIUM,1
18669,2015,4,17,20,100,200,17,89,1000,45,18.5,999.3,0.1,0,1,MEDIUM,1
18670,2015,4,17,21,106,228,14,111,1300,6,17.4,1000.2,0.9,0,1.4,MEDIUM,1
18671,2015,4,17,22,99,191,11,74,1100,19,15.6,1000.6,1.7,0,0.7,MEDIUM,1
18672,2015,4,17,23,115,206,9,81,1200,2,14.6,1000.9,3.7,0,1,HIGH,2
18673,2015,4,18,0,104,139,8,41,900,34,14.4,1001.1,2.9,0,0.6,MEDIUM,1
18674,2015,4,18,1,83,139,8,34,800,32,13.8,1001,3.5,0,0.8,MEDIUM,1
18675,2015,4,18,2,107,160,8,30,800,30,13.4,1001,5.3,0,1,MEDIUM,1
18676,2015,4,18,3,101,148,7,25,700,34,13.1,1001.2,5,0,0.7,MEDIUM,1
18677,2015,4,18,4,86,137,6,26,700,34,12.9,1001,4.3,0,0.9,MEDIUM,1
18678,2015,4,18,5,85,136,6,28,800,32,12.3,1000.9,5.9,0,0.7,MEDIUM,1
18679,2015,4,18,6,89,149,5,36,800,18,12.1,1001.7,5.5,0,0.1,MEDIUM,1
18680,2015,4,18,7,95,160,7,43,900,18,13.1,1002,5,0,0.8,MEDIUM,1
18681,2015,4,18,8,101,169,9,45,900,19,14,1002.2,5.6,0,0.9,MEDIUM,1
18682,2015,4,18,9,106,190,12,40,900,34,15.7,1002.1,5.6,0,0.8,MEDIUM,1
18683,2015,4,18,10,108,215,15,46,1000,39,17.2,1002.6,5.8,0,1.3,MEDIUM,1
18684,2015,4,18,11,120,248,26,42,1100,71,19.6,1002.8,5.6,0,1.8,HIGH,2
18685,2015,4,18,12,143,271,31,45,1400,91,20.7,1002.4,5.9,0,2,HIGH,2
18686,2015,4,18,13,144,289,36,46,1600,120,21.6,1001.8,6.7,0,1.8,HIGH,2
18687,2015,4,18,14,137,288,33,38,1500,141,21.9,1001.3,8.7,0,1.7,HIGH,2
18688,2015,4,18,15,129,292,30,39,1700,146,21.3,1000.9,8.5,0,1.5,HIGH,2
18689,2015,4,18,16,110,275,25,33,1500,156,20.9,1000.6,8.8,0,1.5,MEDIUM,1
18690,2015,4,18,17,121,294,29,47,2000,137,20.7,1000.5,8.7,0,1,HIGH,2
18691,2015,4,18,18,125,295,25,56,2000,117,20,1001.2,6,0,1.5,HIGH,2
18692,2015,4,18,19,73,101,11,25,800,117,19.6,1001.7,3.7,0,1.7,MEDIUM,1
18693,2015,4,18,20,38,53,5,11,400,121,18.9,1002.2,3.9,0,1.2,MEDIUM,1
18694,2015,4,18,21,33,48,4,11,400,116,17.8,1002.6,5,0,1.1,MEDIUM,1
18695,2015,4,18,22,34,48,3,8,300,125,18.4,1002.8,4.9,0,1.8,MEDIUM,1
18696,2015,4,18,23,29,58,3,8,400,113,17.4,1003,5.3,0,0.8,MEDIUM,1
18697,2015,4,19,0,45,74,5,33,600,73,15.9,1003.3,6,0,1.4,MEDIUM,1
18698,2015,4,19,1,93,187,12,78,900,23,15.3,1003.4,5.2,0,1.4,MEDIUM,1
18699,2015,4,19,2,100,191,13,81,1000,16,14.9,1003.9,4.8,0,0.8,MEDIUM,1
18700,2015,4,19,3,98,175,10,63,900,24,13.4,1003.7,6,0,1.8,MEDIUM,1
18701,2015,4,19,4,92,153,8,50,900,29,13.4,1003.6,5,0,1,MEDIUM,1
18702,2015,4,19,5,63,95,7,30,600,47,14,1004.2,2.5,0,0.8,MEDIUM,1
18703,2015,4,19,6,80,145,2,6,300,83,16.8,1005.1,-3.4,0,4.9,MEDIUM,1
18704,2015,4,19,7,82,141,2,4,200,91,16.6,1005.3,-5.9,0,5.7,MEDIUM,1
18705,2015,4,19,8,80,134,2,6,200,92,16.5,1006.2,-7.2,0,6.7,MEDIUM,1
18706,2015,4,19,9,44,123,2,7,200,96,16.4,1006.9,-11.2,0,6.7,MEDIUM,1
18707,2015,4,19,10,64,160,2,7,200,106,17,1007.4,-14.9,0,5.1,MEDIUM,1
18708,2015,4,19,11,51,110,2,7,200,109,18.4,1007.1,-13.8,0,4.6,MEDIUM,1
18709,2015,4,19,12,61,99,2,7,200,110,19.4,1006.6,-14.4,0,4.5,MEDIUM,1
18710,2015,4,19,13,64,69,2,5,200,115,20.1,1005.8,-15.3,0,3.6,MEDIUM,1
18711,2015,4,19,14,52,58,2,7,200,113,21.5,1005,-14.2,0,3.5,MEDIUM,1
18712,2015,4,19,15,53,61,2,9,200,112,21.9,1003.9,-12.5,0,3.5,MEDIUM,1
18713,2015,4,19,16,43,55,2,8,200,115,21.9,1003.4,-12.5,0,3.1,MEDIUM,1
18714,2015,4,19,17,36,58,2,10,200,114,21.7,1003.5,-11.3,0,2.8,MEDIUM,1
18715,2015,4,19,18,43,62,2,12,200,113,20.7,1003.7,-12.1,0,1.6,MEDIUM,1
18716,2015,4,19,19,38,71,2,22,300,96,18.4,1004.2,-8.7,0,1.4,MEDIUM,1
18717,2015,4,19,20,101,319,20,62,2100,52,16.4,1005.7,4.1,0,1.3,MEDIUM,1
18718,2015,4,19,21,116,265,15,76,2000,28,15,1006.7,5.5,0,1.7,HIGH,2
18719,2015,4,19,22,112,239,11,74,1500,20,14,1007.1,6.6,0,1.7,MEDIUM,1
18720,2015,4,19,23,96,213,8,63,1200,21,12.3,1007.8,6.1,0,1.1,MEDIUM,1
18721,2015,4,20,0,91,171,4,59,1000,16,10.4,1007.7,6.2,0,1.1,MEDIUM,1
18722,2015,4,20,1,86,168,3,52,1000,12,9.3,1007.7,5.7,0,1.6,MEDIUM,1
18723,2015,4,20,2,95,148,2,36,1000,15,8.1,1007.4,5.2,0,1.5,MEDIUM,1
18724,2015,4,20,3,90,130,2,31,1200,19,6.9,1007.3,4.4,0,0.7,MEDIUM,1
18725,2015,4,20,4,85,132,2,33,1200,15,6.1,1006.8,4.4,0,0.7,MEDIUM,1
18726,2015,4,20,5,81,133,2,36,1300,8,5.7,1006.7,3.2,0,1.5,MEDIUM,1
18727,2015,4,20,6,76,101,2,34,1100,15,5.2,1007.3,3,0,1,MEDIUM,1
18728,2015,4,20,7,71,99,2,34,1100,19,7.2,1007.9,3.6,0,0.7,MEDIUM,1
18729,2015,4,20,8,68,108,4,45,1000,20,12.7,1008.1,-1.6,0,0.9,MEDIUM,1
18730,2015,4,20,9,56,108,2,39,700,45,15.4,1007.9,-5.7,0,1.3,MEDIUM,1
18731,2015,4,20,10,46,76,2,27,600,65,18.5,1007.3,-7,0,2.2,MEDIUM,1
18732,2015,4,20,11,37,37,2,20,400,84,19.7,1006.3,-9.5,0,2.8,MEDIUM,1
18733,2015,4,20,12,31,31,2,12,300,94,21.2,1005.1,-10.5,0,3.9,MEDIUM,1
18734,2015,4,20,13,21,28,2,13,300,99,21.9,1003.7,-12.5,0,3.8,LOW,0
18735,2015,4,20,14,30,52,2,16,300,101,22.8,1002.8,-11.8,0,3.8,MEDIUM,1
18736,2015,4,20,15,36,72,2,25,400,102,23.3,1001.9,-10.1,0,3.9,MEDIUM,1
18737,2015,4,20,16,40,65,2,18,300,130,22.3,1001.3,-8.5,0,4.7,MEDIUM,1
18738,2015,4,20,17,37,85,2,17,300,130,21.7,1001.1,-6.1,0,4,MEDIUM,1
18739,2015,4,20,18,52,116,2,22,400,127,20.7,1001.3,-3.1,0,3.9,MEDIUM,1
18740,2015,4,20,19,51,98,2,25,500,124,18.9,1001.8,-2.7,0,1.4,MEDIUM,1
18741,2015,4,20,20,65,139,4,30,600,120,16.8,1002.8,0,0,1.3,MEDIUM,1
18742,2015,4,20,21,57,134,4,39,700,94,14.1,1003.1,0.3,0,1.1,MEDIUM,1
18743,2015,4,20,22,74,135,5,88,1000,35,12.5,1003.1,2.1,0,1,MEDIUM,1
18744,2015,4,20,23,73,129,3,60,900,32,12,1002.8,1.3,0,1.1,MEDIUM,1
18745,2015,4,21,0,75,113,3,43,800,45,10.9,1002.5,1.9,0,1.3,MEDIUM,1
18746,2015,4,21,1,61,85,3,21,600,76,10.7,1002.2,2.8,0,1.6,MEDIUM,1
18747,2015,4,21,2,57,90,2,17,600,76,9.7,1001.8,3.4,0,2.1,MEDIUM,1
18748,2015,4,21,3,65,89,2,17,700,71,8.9,1001.3,3.7,0,1.5,MEDIUM,1
18749,2015,4,21,4,62,96,2,18,700,69,9,1000.9,3.6,0,1.7,MEDIUM,1
18750,2015,4,21,5,76,95,2,18,700,65,8.5,1000.5,3.7,0,1.7,MEDIUM,1
18751,2015,4,21,6,76,102,2,20,700,58,8.3,1000.9,3.7,0,1.6,MEDIUM,1
18752,2015,4,21,7,77,111,2,25,800,56,9.8,1001.3,4.4,0,1.3,MEDIUM,1
18753,2015,4,21,8,84,151,8,41,900,46,14.9,1001.4,5.1,0,1.7,MEDIUM,1
18754,2015,4,21,9,91,166,19,47,800,58,16.3,1001,5.3,0,1.3,MEDIUM,1
18755,2015,4,21,10,119,200,19,47,900,76,18.9,1000.6,5,0,1.7,HIGH,2
18756,2015,4,21,11,119,158,15,43,900,95,21.5,999.5,5.4,0,1.4,HIGH,2
18757,2015,4,21,12,108,128,13,38,800,107,24.4,998.3,3.1,0,2.3,MEDIUM,1
18758,2015,4,21,13,117,117,9,62,700,98,23.8,997.8,2,0,1.8,HIGH,2
18759,2015,4,21,14,115,144,8,47,700,102,23.5,998.3,-3,0,5.7,HIGH,2
18760,2015,4,21,15,63,121,2,11,300,94,25.3,997.7,-5.1,0,4.2,MEDIUM,1
18761,2015,4,21,16,77,142,2,11,300,101,24.9,998,-7.6,0,5.2,MEDIUM,1
18762,2015,4,21,17,59,159,2,8,200,100,24.7,999.2,-7.8,0,3.4,MEDIUM,1
18763,2015,4,21,18,33,80,2,8,200,104,23.3,1000.6,-6.7,0,5.8,MEDIUM,1
18764,2015,4,21,19,36,60,2,7,200,99,21.9,1002.5,-6.8,0,5,MEDIUM,1
18765,2015,4,21,20,18,66,2,8,200,94,20,1004.1,-3.7,0,3.9,LOW,0
18766,2015,4,21,21,18,29,2,8,300,92,18.9,1005.6,-4.6,0,2.8,LOW,0
18767,2015,4,21,22,20,26,2,9,300,89,18.3,1006.8,-5.1,0,2.2,LOW,0
18768,2015,4,21,23,26,46,2,30,400,59,17.9,1007.7,-8.3,0,2.6,MEDIUM,1
18769,2015,4,22,0,20,52,2,30,400,52,14,1008.4,-3.8,0,1.1,LOW,0
18770,2015,4,22,1,22,43,2,33,400,40,11.7,1008.7,-5.3,0,1.3,MEDIUM,1
18771,2015,4,22,2,16,21,2,11,400,61,9.9,1009.1,-4.1,0,1.5,LOW,0
18772,2015,4,22,3,15,15,2,8,366.6666667,57.33333333,9.3,1009.1,-5,0,1,LOW,0
18773,2015,4,22,4,17,30,2,32,400,35,7.8,1009.6,-3.4,0,1.2,LOW,0
18774,2015,4,22,5,12,12,2,9.333333333,300,64,6.8,1009.6,-3.5,0,0.8,LOW,0
18775,2015,4,22,6,13,27,2,16,500,47,6.3,1010.1,-3.4,0,1.5,LOW,0
18776,2015,4,22,7,20,44,2,33,500,28,10.2,1010.7,-2.2,0,0.7,LOW,0
18777,2015,4,22,8,33,86,4,57,600,15,14,1011,-1.6,0,1,MEDIUM,1
18778,2015,4,22,9,42,90,6,39,600,50,16.4,1010.8,0.1,0,2,MEDIUM,1
18779,2015,4,22,10,47,107,10,35,700,65,19.1,1010.4,-0.4,0,2.1,MEDIUM,1
18780,2015,4,22,11,61,91,12,39,700,69,21.4,1009.5,0,0,2.2,MEDIUM,1
18781,2015,4,22,12,169,169,7,28,500,94,23.6,1008.3,-4.6,0,3.1,HIGH,2
18782,2015,4,22,13,14.66666667,49,4,32,500,103,24.9,1007,-5.4,0,3.8,LOW,0
18783,2015,4,22,14,31,69,4,14,400,133,25.9,1006.1,-4.7,0,4,MEDIUM,1
18784,2015,4,22,15,42,72,4,14,400,147,25.9,1005.2,-3.7,0,3.8,MEDIUM,1
18785,2015,4,22,16,50,102,5,15,500,154,25.7,1004.7,-2,0,3.6,MEDIUM,1
18786,2015,4,22,17,59,114,6,16,500,158,24.9,1004.4,-0.3,0,4.1,MEDIUM,1
18787,2015,4,22,18,50,113,6,20,500,153,23.8,1004.3,0.8,0,2.7,MEDIUM,1
18788,2015,4,22,19,51,116,8,24,500,139,22.6,1004.3,1,0,2.7,MEDIUM,1
18789,2015,4,22,20,56,125,11,26,600,136,21.7,1004.9,1.9,0,2.2,MEDIUM,1
18790,2015,4,22,21,59,128,11,46,700,95,18.4,1005.4,4.2,0,0.9,MEDIUM,1
18791,2015,4,22,22,57,130,10,77,800,48,17.3,1005.2,2.8,0,1.7,MEDIUM,1
18792,2015,4,22,23,63,126,13,71,800,42,17.5,1004.8,2.2,0,1.2,MEDIUM,1
18793,2015,4,23,0,47,102,12,42,600,63,16.1,1004.6,3.5,0,1.2,MEDIUM,1
18794,2015,4,23,1,48,132,11,43,600,47,14.4,1004.4,4.1,0,1.1,MEDIUM,1
18795,2015,4,23,2,46,80,7,32,600,44,13.5,1004,3.6,0,1.8,MEDIUM,1
18796,2015,4,23,3,46,80,6,23,600,54,13.1,1003.5,3.7,0,2.1,MEDIUM,1
18797,2015,4,23,4,43,84,6,23,600,53,12.2,1003.2,3.9,0,2,MEDIUM,1
18798,2015,4,23,5,43,81,6,19,600,52,11.4,1003.9,4.1,0,1.5,MEDIUM,1
18799,2015,4,23,6,44,98,6,21,700,47,11.7,1003.6,4.4,0,2,MEDIUM,1
18800,2015,4,23,7,49,88,8,24,700,50,12.1,1004.6,5,0,0.6,MEDIUM,1
18801,2015,4,23,8,67,140,10,52,900,20,14.1,1005.2,6.4,0,0.9,MEDIUM,1
18802,2015,4,23,9,64,128,10,46,800,30,15.9,1005.1,6,0,0.9,MEDIUM,1
18803,2015,4,23,10,66,115,12,39,800,52,18,1004.8,6.2,0,0.9,MEDIUM,1
18804,2015,4,23,11,77,110,15,27,700,78,21.6,1004.9,5.5,0,1.6,MEDIUM,1
18805,2015,4,23,12,73,122,13,38,700,90,23.6,1004.3,3,0,3.1,MEDIUM,1
