No,year,month,day,hour,CO,O3,TEMP,PRES,DEWP,RAIN,wd,WSPM,station
16885,2015,2,2,12,1800,25,2,1027,-17.5,0,NE,1.2,Aotizhongxin
16886,2015,2,2,13,2000,22,2,1023,-17,0,ENE,1.9,Aotizhongxin
16887,2015,2,2,14,2200,21,3,1023,-16.7,0,ESE,0.8,Aotizhongxin
16888,2015,2,2,15,2400,17,3,1024,-17.3,0,ENE,0.8,Aotizhongxin
16889,2015,2,2,16,2600,10,3,1023,-16.2,0,NE,1.5,Aotizhongxin
16890,2015,2,2,17,3000,6,3,1028,-15.2,0,NE,0.9,Aotizhongxin
16891,2015,2,2,18,3100,6,2,1023,-15.1,0,ENE,0.9,Aotizhongxin
16892,2015,2,2,19,3200,5,1,1025,-13.9,0,WSW,1.2,Aotizhongxin
16893,2015,2,2,20,3000,5,2,1025,-10.5,0,SW,2.8,Aotizhongxin
16894,2015,2,2,21,1800,35,1,1027,-5.9,0,SW,3.3,Aotizhongxin
16895,2015,2,2,22,1400,43,0,1026,-2.7,0,SW,2.4,Aotizhongxin
16896,2015,2,2,23,1600,19,0,1029,-2.9,0,WSW,1.6,Aotizhongxin
16897,2015,2,3,0,1600,12,-1,1027,-3.8,0,SW,1.1,Aotizhongxin
16898,2015,2,3,1,1800,4,-2,1026,-4.2,0,N,0,Aotizhongxin
16899,2015,2,3,2,1900,2,-2,1023,-3.7,0,ENE,0,Aotizhongxin
16900,2015,2,3,3,2300,2,-2,1023,-4.3,0,ENE,0.6,Aotizhongxin
16901,2015,2,3,4,3200,2,-5,1025,-6.8,0,WNW,0.5,Aotizhongxin
16902,2015,2,3,5,3100,2,-5,1025,-6.4,0,E,0,Aotizhongxin
16903,2015,2,3,6,3400,2,-6,1027,-7.8,0,NE,0.4,Aotizhongxin
16904,2015,2,3,7,3700,2,-7,1024,-9.1,0,ENE,0.7,Aotizhongxin
16905,2015,2,3,8,4300,4,-7,1028,-9.1,0,WNW,0.8,Aotizhongxin
16906,2015,2,3,9,5100,6,-5,1029,-7.9,0,WSW,0.7,Aotizhongxin
16907,2015,2,3,10,5600,10,1,1029,-6.8,0,W,0.8,Aotizhongxin
16908,2015,2,3,11,4200,16,3,1027,-9,0,N,1.3,Aotizhongxin
16909,2015,2,3,12,3600,25,6,1025,-10.7,0,N,3.9,Aotizhongxin
16910,2015,2,3,13,1700,75,7,1023,-11.2,0,N,3.2,Aotizhongxin
16911,2015,2,3,14,900,105,8,1023,-11.4,0,N,3.7,Aotizhongxin
16912,2015,2,3,15,900,104,8,1026,-11.9,0,NNW,4.5,Aotizhongxin
16913,2015,2,3,16,800,102,8,1025,-13,0,N,1.7,Aotizhongxin
16914,2015,2,3,17,700,96,7,1022,-15.8,0,NNW,2.5,Aotizhongxin
16915,2015,2,3,18,600,84,6,1021,-18,0,NNW,4.4,Aotizhongxin
16916,2015,2,3,19,600,65,5,1024,-17.4,0,N,3.1,Aotizhongxin
16917,2015,2,3,20,600,70,4,1026,-17,0,NW,1.8,Aotizhongxin
16918,2015,2,3,21,700,66,3,1024,-16.7,0,N,2.4,Aotizhongxin
16919,2015,2,3,22,500,73,3,1029,-16.2,0,NNE,4,Aotizhongxin
16920,2015,2,3,23,500,70,1,1025,-16.9,0,N,6.2,Aotizhongxin
16921,2015,2,4,0,400,66,0,1029,-16.4,0,NE,2.3,Aotizhongxin
16922,2015,2,4,1,400,63,-1,1027,-16,0,NNE,1.9,Aotizhongxin
16923,2015,2,4,2,400,59,-1,1027,-16,0,N,3.1,Aotizhongxin
16924,2015,2,4,3,500,43,-1,1026,-16.4,0,NNE,2.4,Aotizhongxin
16925,2015,2,4,4,500,63.33333333,-1,1026,-15.6,0,NE,2.7,Aotizhongxin
16926,2015,2,4,5,400,80,-1,1026,-16,0,NNE,2.3,Aotizhongxin
16927,2015,2,4,6,400,80,-2,1026,-16.5,0,NE,2.7,Aotizhongxin
16928,2015,2,4,7,400,82,-2,1027,-16.9,0,NE,3.8,Aotizhongxin
16929,2015,2,4,8,400,72,-2,1025,-17.3,0,NE,1.5,Aotizhongxin
16930,2015,2,4,9,500,74,0,1026,-16.8,0,NE,1.9,Aotizhongxin
16931,2015,2,4,10,600,73,1.1,1029.1,-17.8,0,NNW,4.8,Aotizhongxin
16932,2015,2,4,11,500,90,3,1028,-17.8,0,N,2.9,Aotizhongxin
16933,2015,2,4,12,500,88,3,1027,-18.4,0,NW,3.6,Aotizhongxin
16934,2015,2,4,13,400,74,3.7,1026.4,-17.9,0,NNW,4.3,Aotizhongxin
16935,2015,2,4,14,500,76,6,1022,-18,0,N,3.1,Aotizhongxin
16936,2015,2,4,15,500,85,6,1024,-17.3,0,N,3.3,Aotizhongxin
16937,2015,2,4,16,400,88,6,1024,-16.6,0,N,5.3,Aotizhongxin
16938,2015,2,4,17,400,80,6,1023,-15.3,0,NNW,4.6,Aotizhongxin
16939,2015,2,4,18,300,97,3,1023,-16.7,0,NE,5.4,Aotizhongxin
16940,2015,2,4,19,300,91,3,1028,-15.7,0,NE,3.7,Aotizhongxin
16941,2015,2,4,20,300,90,3,1028,-15.2,0,NE,3.9,Aotizhongxin
16942,2015,2,4,21,300,88,2,1030,-15.1,0,NE,3.8,Aotizhongxin
16943,2015,2,4,22,300,84,1,1029,-15.5,0,NE,3.4,Aotizhongxin
16944,2015,2,4,23,300,82,1,1027,-15.1,0,NE,2.4,Aotizhongxin
16945,2015,2,5,0,400,81,1,1028,-14.7,0,NE,2.8,Aotizhongxin
16946,2015,2,5,1,300,82,1,1031,-14.7,0,NE,1.7,Aotizhongxin
16947,2015,2,5,2,400,74,0,1027,-15.2,0,NE,2,Aotizhongxin
16948,2015,2,5,3,400,74,0,1031,-15.2,0,NE,1.7,Aotizhongxin
16949,2015,2,5,4,300,79,-1,1027,-13.9,0,SW,0.7,Aotizhongxin
16950,2015,2,5,5,400,74,-1,1026,-13.9,0,NNE,1.3,Aotizhongxin
16951,2015,2,5,6,500,68,-1,1029,-14.6,0,NNW,1.4,Aotizhongxin
16952,2015,2,5,7,600,60,-5,1027,-14.9,0,ENE,0.3,Aotizhongxin
16953,2015,2,5,8,600,45,-5,1030,-11.6,0,NW,0.6,Aotizhongxin
16954,2015,2,5,9,800,38,-1,1031,-12.9,0,NNW,0.2,Aotizhongxin
16955,2015,2,5,10,700,48,3,1030,-15.2,0,NNE,1.4,Aotizhongxin
16956,2015,2,5,11,600,68,4,1029,-15.9,0,N,1.7,Aotizhongxin
16957,2015,2,5,12,600,79,5,1026,-15,0,WSW,1.6,Aotizhongxin
16958,2015,2,5,13,500,85,6,1023,-14.7,0,SSW,1.7,Aotizhongxin
16959,2015,2,5,14,700,73,6,1026,-15.3,0,SW,1.1,Aotizhongxin
16960,2015,2,5,15,700,75,7,1024,-15.1,0,WSW,2.2,Aotizhongxin
16961,2015,2,5,16,800,71,7,1022,-15.1,0,WSW,2.7,Aotizhongxin
16962,2015,2,5,17,800,67,6,1024,-15.3,0,SW,2.3,Aotizhongxin
16963,2015,2,5,18,1000,36,4,1024,-15.3,0,WSW,2.1,Aotizhongxin
16964,2015,2,5,19,1100,25,3,1024,-15.2,0,WSW,1.7,Aotizhongxin
16965,2015,2,5,20,1200,14,3,1020,-15.2,0,SW,2.1,Aotizhongxin
16966,2015,2,5,21,1300,8,3,1022,-14.7,0,SW,1.4,Aotizhongxin
16967,2015,2,5,22,1200,12,0,1023,-13.3,0,SW,1.3,Aotizhongxin
16968,2015,2,5,23,1200,16,-2,1022,-10.3,0,NW,0.8,Aotizhongxin
16969,2015,2,6,0,1200,8,-4,1023,-12,0,NNW,0.5,Aotizhongxin
16970,2015,2,6,1,1400,2,-5,1022,-10.6,0,W,0.6,Aotizhongxin
16971,2015,2,6,2,1500,2,-5,1022,-11.8,0,SSW,0.6,Aotizhongxin
16972,2015,2,6,3,1500,2,-6,1018,-11.1,0,W,0.7,Aotizhongxin
16973,2015,2,6,4,1800,3.666666667,-6,1017,-11.5,0,ENE,0.4,Aotizhongxin
16974,2015,2,6,5,2500,12,-6,1015,-10.4,0,WSW,0.9,Aotizhongxin
16975,2015,2,6,6,3100,14,-7,1017,-11,0,NW,0.6,Aotizhongxin
16976,2015,2,6,7,3100,15,-7,1016,-11.2,0,ESE,0.2,Aotizhongxin
16977,2015,2,6,8,2600,14,-7,1016,-11.2,0,ESE,0.1,Aotizhongxin
16978,2015,2,6,9,2700,15,-1,1017,-8.5,0,ENE,1.4,Aotizhongxin
16979,2015,2,6,10,2100,22,4,1020,-13.4,0,NE,2.3,Aotizhongxin
16980,2015,2,6,11,1266.666667,45.33333333,7,1015,-13.3,0,ENE,1.8,Aotizhongxin
16981,2015,2,6,12,1433.333333,31.66666667,8,1018,-14.3,0,E,1.6,Aotizhongxin
16982,2015,2,6,13,900,80,10,1017,-14,0,WSW,1.6,Aotizhongxin
16983,2015,2,6,14,1000,79,10,1014,-14,0,SW,1,Aotizhongxin
16984,2015,2,6,15,1100,66,10,1013,-14,0,WSW,2,Aotizhongxin
16985,2015,2,6,16,1600,41,8,1012,-14.3,0,WSW,2.8,Aotizhongxin
16986,2015,2,6,17,1900,40,7,1012,-14.5,0,WSW,2.7,Aotizhongxin
16987,2015,2,6,18,1500,37,5,1011,-14.5,0,WSW,1.9,Aotizhongxin
16988,2015,2,6,19,1500,31,5,1013,-13.9,0,SW,2.1,Aotizhongxin
16989,2015,2,6,20,1600,17,4,1013,-12.5,0,WSW,0,Aotizhongxin
16990,2015,2,6,21,1600,12,1,1013,-11.4,0,NW,1.1,Aotizhongxin
16991,2015,2,6,22,2200,8,-1,1016,-10.6,0,WNW,0.3,Aotizhongxin
16992,2015,2,6,23,2500,8,-2,1016,-10.6,0,NNE,1.1,Aotizhongxin
16993,2015,2,7,0,2300,10,3,1015,-13.3,0,NE,1.6,Aotizhongxin
16994,2015,2,7,1,1000,30,6,1015,-13.6,0,N,4.5,Aotizhongxin
16995,2015,2,7,2,600,55,4,1016,-13.8,0,NE,2.4,Aotizhongxin
16996,2015,2,7,3,300,101,3,1017,-13.8,0,NNE,1.6,Aotizhongxin
16997,2015,2,7,4,300,108,3,1021,-14.2,0,NE,2.4,Aotizhongxin
16998,2015,2,7,5,300,114,3,1017,-16.7,0,N,5.2,Aotizhongxin
16999,2015,2,7,6,300,102,3,1022,-15.2,0,N,3.7,Aotizhongxin
17000,2015,2,7,7,500,68,2,1020,-16,0,NNE,3.1,Aotizhongxin
17001,2015,2,7,8,500,70,2,1021,-17,0,N,4.2,Aotizhongxin
17002,2015,2,7,9,500,79,2,1024,-16.5,0,N,2.8,Aotizhongxin
17003,2015,2,7,10,600,73,2,1027,-16.5,0,N,3.1,Aotizhongxin
17004,2015,2,7,11,600,80,2,1022,-18.1,0,N,4.5,Aotizhongxin
17005,2015,2,7,12,600,85,2,1024,-18.7,0,NNE,2.8,Aotizhongxin
17006,2015,2,7,13,500,90,3,1026,-20.4,0,NNE,1.9,Aotizhongxin
17007,2015,2,7,14,500,91,3,1025,-22.8,0,ENE,2.2,Aotizhongxin
17008,2015,2,7,15,400,83,2.1,1026.9,-16.9,0,NE,3.1,Aotizhongxin
17009,2015,2,7,16,400,94,3,1027,-24.7,0,NE,2.8,Aotizhongxin
17010,2015,2,7,17,300,102,3,1028,-25.8,0,NE,2.9,Aotizhongxin
17011,2015,2,7,18,300,98,1,1026,-27.3,0,NNE,3.1,Aotizhongxin
17012,2015,2,7,19,300,99,0,1026,-26.1,0,NE,2.5,Aotizhongxin
17013,2015,2,7,20,300,95,-1,1031,-26,0,NE,3.5,Aotizhongxin
17014,2015,2,7,21,300,93,-2,1028,-25.3,0,NE,2.5,Aotizhongxin
17015,2015,2,7,22,300,90,-4,1029,-25.5,0,NNE,2.8,Aotizhongxin
17016,2015,2,7,23,300,93,-4,1032,-26.2,0,NE,2,Aotizhongxin
17017,2015,2,8,0,300,92,-5,1031,-25.7,0,NE,2.4,Aotizhongxin
17018,2015,2,8,1,400,86,-5,1029,-25.7,0,NE,1.4,Aotizhongxin
17019,2015,2,8,2,300,77,-6,1032,-25.4,0,NE,0.9,Aotizhongxin
17020,2015,2,8,3,300,71,-7,1032,-24.2,0,NNE,1.5,Aotizhongxin
17021,2015,2,8,4,400,68.66666667,-6,1033,-24.9,0,NNE,1.7,Aotizhongxin
17022,2015,2,8,5,300,80,-7,1034,-24.7,0,NNE,1.3,Aotizhongxin
17023,2015,2,8,6,400,77,-7,1033,-25.7,0,N,3.2,Aotizhongxin
17024,2015,2,8,7,400,64,-7,1030,-25.2,0,NNE,1.5,Aotizhongxin
17025,2015,2,8,8,500,67,-7,1035,-25.7,0,NE,1.7,Aotizhongxin
17026,2015,2,8,9,500,67,-5,1030,-25.1,0,N,2.7,Aotizhongxin
17027,2015,2,8,10,600,75,-2,1035,-25.3,0,ENE,3.7,Aotizhongxin
17028,2015,2,8,11,400,85,-1,1033,-26,0,NE,2.6,Aotizhongxin
17029,2015,2,8,12,400,87,1,1033,-26.3,0,S,1,Aotizhongxin
17030,2015,2,8,13,400,92,1,1028,-26.3,0,WNW,1.6,Aotizhongxin
17031,2015,2,8,14,400,86,2,1029,-26.5,0,WSW,1.1,Aotizhongxin
17032,2015,2,8,15,500,80,3,1029,-26.9,0,WSW,2.4,Aotizhongxin
17033,2015,2,8,16,500,77,2,1025,-26.5,0,WSW,2.1,Aotizhongxin
17034,2015,2,8,17,600,77,1,1028,-25.3,0,SW,3.5,Aotizhongxin
17035,2015,2,8,18,700,65,0,1029,-24.4,0,WSW,2.3,Aotizhongxin
17036,2015,2,8,19,800,68,-1,1024,-23.7,0,SW,2.4,Aotizhongxin
17037,2015,2,8,20,900,51,-1,1027,-22.4,0,SW,2,Aotizhongxin
17038,2015,2,8,21,900,56,-2,1026,-22,0,WSW,1.6,Aotizhongxin
17039,2015,2,8,22,1100,44,-4,1025,-21.2,0,W,1.2,Aotizhongxin
17040,2015,2,8,23,1200,33,-6,1027,-17.4,0,W,0,Aotizhongxin
17041,2015,2,9,0,1300,19,-8,1030,-20.5,0,SSW,0.5,Aotizhongxin
17042,2015,2,9,1,1700,12,-8,1027,-20.8,0,E,0.5,Aotizhongxin
17043,2015,2,9,2,2200,14,-8,1024,-21.8,0,NE,1.2,Aotizhongxin
17044,2015,2,9,3,2700,16,-8,1024,-21.8,0,NE,1,Aotizhongxin
17045,2015,2,9,4,2100,14,-7,1025,-22.9,0,NNE,1.3,Aotizhongxin
17046,2015,2,9,5,2200,13,-7,1023,-21.7,0,ENE,0.8,Aotizhongxin
17047,2015,2,9,6,2300,13,-8,1024,-21.8,0,ENE,1.1,Aotizhongxin
17048,2015,2,9,7,2000,12,-8,1026,-21.1,0,ENE,1,Aotizhongxin
17049,2015,2,9,8,1500,12,-7,1024,-21,0,NE,1,Aotizhongxin
17050,2015,2,9,9,1700,14,-5,1026,-21.6,0,WNW,0.8,Aotizhongxin
17051,2015,2,9,10,1600,15.9992,-1,1024,-21.2,0,NE,1.8,Aotizhongxin
17052,2015,2,9,11,1500,202,1,1021,-21.4,0,ENE,2,Aotizhongxin
17053,2015,2,9,12,1500,215,2,1024,-22,0,N,1.2,Aotizhongxin
17054,2015,2,9,13,1400,216,3.7,1023.5,-20.6,0,W,1.2,Aotizhongxin
17055,2015,2,9,14,1400,216,5,1019,-21.2,0,NW,0.8,Aotizhongxin
17056,2015,2,9,15,1500,216,7,1018,-20.6,0,SW,2.3,Aotizhongxin
17057,2015,2,9,16,1700,216,6,1015,-20.4,0,SW,3.6,Aotizhongxin
17058,2015,2,9,17,2100,163,5,1016,-19.6,0,SW,3.4,Aotizhongxin
17059,2015,2,9,18,1800,45,4,1017,-19.6,0,SW,3.1,Aotizhongxin
17060,2015,2,9,19,1900,32,3,1014,-19.1,0,WSW,2.8,Aotizhongxin
17061,2015,2,9,20,2000,38,1,1016,-16.4,0,W,1.3,Aotizhongxin
17062,2015,2,9,21,2200,35,-2,1018,-13.8,0,WNW,0.9,Aotizhongxin
17063,2015,2,9,22,2400,22,-4,1014,-12.7,0,N,0.5,Aotizhongxin
17064,2015,2,9,23,2600,22,-4,1013,-16.6,0,ENE,1.6,Aotizhongxin
17065,2015,2,10,0,4000,29,-1,1015,-16.8,0,ENE,1.2,Aotizhongxin
17066,2015,2,10,1,4600,33,-2,1013,-17.3,0,NE,1.7,Aotizhongxin
17067,2015,2,10,2,3700,29,-4,1015,-17.2,0,ENE,0.7,Aotizhongxin
17068,2015,2,10,3,2700,24,-6,1013,-15,0,E,0.5,Aotizhongxin
17069,2015,2,10,4,2600,16.66666667,-7,1015,-16.2,0,SE,0.2,Aotizhongxin
17070,2015,2,10,5,2400,21,-8,1015,-15.3,0,WNW,0.6,Aotizhongxin
17071,2015,2,10,6,2500,21,-8,1010,-15.5,0,NW,0.7,Aotizhongxin
17072,2015,2,10,7,2900,22,-8,1011,-15,0,SSE,0.3,Aotizhongxin
17073,2015,2,10,8,2800,21,-8,1012,-13.8,0,SW,0.5,Aotizhongxin
17074,2015,2,10,9,3000,21,-2,1010,-13.8,0,WSW,0.8,Aotizhongxin
17075,2015,2,10,10,3100,24,3,1013,-15.7,0,WNW,1.1,Aotizhongxin
17076,2015,2,10,11,3100,27,6,1012,-15.3,0,WNW,1.7,Aotizhongxin
17077,2015,2,10,12,2100,36,8,1009,-15.6,0,WSW,1.3,Aotizhongxin
17078,2015,2,10,13,1700,47,11,1011,-18.4,0,SW,1.9,Aotizhongxin
17079,2015,2,10,14,2200,42,12.5,1009.5,-16.2,0,WSW,2,Aotizhongxin
17080,2015,2,10,15,1300,75,12,1010,-16.6,0,SW,2.7,Aotizhongxin
17081,2015,2,10,16,1200,83,12,1005,-17.6,0,SW,1.3,Aotizhongxin
17082,2015,2,10,17,1300,75,11,1008,-17.4,0,SW,2.3,Aotizhongxin
17083,2015,2,10,18,1500,53,8,1007,-15.6,0,SW,1.3,Aotizhongxin
17084,2015,2,10,19,2100,38,4,1009,-14.3,0,SW,1.8,Aotizhongxin
17085,2015,2,10,20,2400,28,4,1007,-14.3,0,SW,2,Aotizhongxin
17086,2015,2,10,21,2300,22,2,1008,-12.6,0,N,0.8,Aotizhongxin
17087,2015,2,10,22,2600,22,1,1009,-13.1,0,N,0,Aotizhongxin
17088,2015,2,10,23,2400,22,1,1009,-13.9,0,SSE,1.1,Aotizhongxin
17089,2015,2,11,0,2200,23,3,1010,-12.9,0,ENE,1.3,Aotizhongxin
17090,2015,2,11,1,1100,48,3,1011,-14.7,0,NE,1.5,Aotizhongxin
17091,2015,2,11,2,1100,36,0.4,1012.1,-13.3,0,E,1.3,Aotizhongxin
17092,2015,2,11,3,2400,25,3,1010,-13.8,0,ENE,1.6,Aotizhongxin
17093,2015,2,11,4,4400,22,2,1009,-12.6,0,ENE,1.7,Aotizhongxin
17094,2015,2,11,5,4400,21,1,1010,-12.1,0,NNE,0.9,Aotizhongxin
17095,2015,2,11,6,2100,32,-1,1009,-13.6,0,N,0.8,Aotizhongxin
17096,2015,2,11,7,1100,36,-4,1013,-13.9,0,NNE,1.1,Aotizhongxin
17097,2015,2,11,8,900,39,-2,1013,-11.8,0,NE,0.8,Aotizhongxin
17098,2015,2,11,9,900,44,3,1015,-14.2,0,NE,0.9,Aotizhongxin
17099,2015,2,11,10,1000,55,4,1015,-15.9,0,ENE,1.6,Aotizhongxin
17100,2015,2,11,11,700,76,6,1010,-16.6,0,ENE,2.2,Aotizhongxin
17101,2015,2,11,12,600,78,8,1008,-16.4,0,NE,2.1,Aotizhongxin
17102,2015,2,11,13,700,82,9,1010,-17.1,0,NE,3.7,Aotizhongxin
17103,2015,2,11,14,600,88,10,1009,-17.2,0,NNE,3,Aotizhongxin
17104,2015,2,11,15,600,94,11,1007,-16.4,0,NW,1.9,Aotizhongxin
17105,2015,2,11,16,600,101,11,1011,-17.4,0,NW,2.4,Aotizhongxin
17106,2015,2,11,17,400,99,10,1008,-17.2,0,NNW,2.4,Aotizhongxin
17107,2015,2,11,18,500,85,7,1011,-15.8,0,NW,1.4,Aotizhongxin
17108,2015,2,11,19,600,80,7,1008,-17.2,0,NNE,2,Aotizhongxin
17109,2015,2,11,20,500,92,5,1013,-16.2,0,NNW,0.7,Aotizhongxin
17110,2015,2,11,21,500,98,5,1014,-16.2,0,NNE,3.5,Aotizhongxin
17111,2015,2,11,22,400,103,4,1010,-15.3,0,NE,1.8,Aotizhongxin
17112,2015,2,11,23,400,102,3,1016,-15.2,0,NE,1.3,Aotizhongxin
17113,2015,2,12,0,400,105,3,1012,-13.8,0,NE,1.9,Aotizhongxin
17114,2015,2,12,1,400,100,1,1017,-13.1,0,NNW,1,Aotizhongxin
17115,2015,2,12,2,400,94,1,1013,-13.5,0,ENE,1.2,Aotizhongxin
17116,2015,2,12,3,600,73,-1,1014,-12.6,0,NE,0.8,Aotizhongxin
17117,2015,2,12,4,500,32,-4,1015,-12.7,0,NE,0.6,Aotizhongxin
17118,2015,2,12,5,500,66,-5,1015,-11.6,0,ENE,0.8,Aotizhongxin
17119,2015,2,12,6,600,55,-6,1014,-13.2,0,ENE,1,Aotizhongxin
17120,2015,2,12,7,700,54,-5,1013,-11.4,0,NNE,0.7,Aotizhongxin
17121,2015,2,12,8,700,44,-5,1012,-11.2,0,NE,0.9,Aotizhongxin
17122,2015,2,12,9,2366.666667,16.33333333,2,1014,-12.6,0,E,0.9,Aotizhongxin
17123,2015,2,12,10,500,61.66666667,3,1018,-13.8,0,ENE,2.7,Aotizhongxin
17124,2015,2,12,11,700,61,5,1013,-13.4,0,E,1.5,Aotizhongxin
17125,2015,2,12,12,600,75,6,1012,-13.6,0,ESE,1,Aotizhongxin
17126,2015,2,12,13,600,76,5,1016,-13.9,0,WSW,3.6,Aotizhongxin
17127,2015,2,12,14,700,70,6,1014,-14.2,0,WSW,2.5,Aotizhongxin
17128,2015,2,12,15,800,72,8,1012,-14.3,0,WSW,2.8,Aotizhongxin
17129,2015,2,12,16,800,73,7,1014,-14.5,0,SW,2.4,Aotizhongxin
17130,2015,2,12,17,600,77,6,1012,-14.7,0,WSW,3,Aotizhongxin
17131,2015,2,12,18,600,78,5,1012,-14.5,0,SW,2.8,Aotizhongxin
17132,2015,2,12,19,700,78,5,1015,-13.9,0,SW,2.4,Aotizhongxin
17133,2015,2,12,20,800,66,4,1012,-14.3,0,SW,2.8,Aotizhongxin
17134,2015,2,12,21,1100,63,4,1015,-13.8,0,SW,2.1,Aotizhongxin
17135,2015,2,12,22,1200,69,3,1015,-12.1,0,W,1.2,Aotizhongxin
17136,2015,2,12,23,1200,71,-1,1012,-10.6,0,WNW,0.6,Aotizhongxin
17137,2015,2,13,0,1600,34,-2,1011,-10.6,0,N,0.7,Aotizhongxin
17138,2015,2,13,1,1500,25,-4,1014,-13.2,0,SSE,0.2,Aotizhongxin
17139,2015,2,13,2,1900,19,-1,1017,-10.1,0,NE,1.4,Aotizhongxin
17140,2015,2,13,3,2600,20,-2,1011,-10.3,0,NE,1.3,Aotizhongxin
17141,2015,2,13,4,2500,18,-2,1011,-9,0,NE,1.4,Aotizhongxin
17142,2015,2,13,5,2400,18,-2,1014,-8.5,0,NE,1.7,Aotizhongxin
17143,2015,2,13,6,2400,17,-4,1010,-10.6,0,ENE,1.2,Aotizhongxin
17144,2015,2,13,7,2400,17,-4,1011,-10.2,0,ENE,1.3,Aotizhongxin
17145,2015,2,13,8,2300,17,-4,1014,-9.8,0,ENE,1.1,Aotizhongxin
17146,2015,2,13,9,2100,23,-1,1013,-8.5,0,NE,1.4,Aotizhongxin
17147,2015,2,13,10,1800,72,2,1013,-8.2,0,E,0.8,Aotizhongxin
17148,2015,2,13,11,1800,214,3,1014,-9.6,0,NNE,1.1,Aotizhongxin
17149,2015,2,13,12,2000,215,5,1011,-9.6,0,S,1.4,Aotizhongxin
17150,2015,2,13,13,2100,73,6,1013,-10.3,0,SW,2.3,Aotizhongxin
17151,2015,2,13,14,2100,45,7.9,1011.7,-9.5,0,SW,2.3,Aotizhongxin
17152,2015,2,13,15,2000,53,8,1011,-11.9,0,WSW,2.5,Aotizhongxin
17153,2015,2,13,16,1900,56,8,1007,-12.5,0,SW,2.8,Aotizhongxin
17154,2015,2,13,17,1600,72,8,1009,-11.4,0,SW,2.2,Aotizhongxin
17155,2015,2,13,18,1600,78,5,1009,-12,0,SW,1,Aotizhongxin
17156,2015,2,13,19,2000,46,3,1011,-9.3,0,WNW,0.6,Aotizhongxin
17157,2015,2,13,20,2400,29,1,1011,-8,0,ESE,0,Aotizhongxin
17158,2015,2,13,21,2700,13,1,1010,-9.1,0,ENE,1,Aotizhongxin
17159,2015,2,13,22,3600,15,3,1007,-9,0,NE,1.2,Aotizhongxin
17160,2015,2,13,23,4000,18,2,1010,-9.6,0,ENE,1.8,Aotizhongxin
17161,2015,2,14,0,4200,19,1,1005,-9.3,0,ENE,1.4,Aotizhongxin
17162,2015,2,14,1,4100,18,0,1009,-9.5,0,ENE,1.3,Aotizhongxin
17163,2015,2,14,2,3700,16,0,1006,-8.9,0,ENE,1.2,Aotizhongxin
17164,2015,2,14,3,3700,15,0,1009,-9.2,0,ENE,1.8,Aotizhongxin
17165,2015,2,14,4,3400,6.333333333,-1,1003,-9.9,0,ENE,1.3,Aotizhongxin
17166,2015,2,14,5,3600,13,0,1004,-9.2,0,ENE,1.2,Aotizhongxin
17167,2015,2,14,6,3700,13,-1,1004,-9.1,0,ENE,1.1,Aotizhongxin
17168,2015,2,14,7,3800,13,-2,1004,-9.8,0,NNE,0.7,Aotizhongxin
17169,2015,2,14,8,3800,13,-1,1007,-9.1,0,ESE,0.7,Aotizhongxin
17170,2015,2,14,9,3300,18,1,1009,-9.9,0,NE,1.3,Aotizhongxin
17171,2015,2,14,10,2800,23,3,1007,-10,0,NE,2.4,Aotizhongxin
17172,2015,2,14,11,2800,35,5,1007,-10,0,NE,1.6,Aotizhongxin
17173,2015,2,14,12,2900,46,6,1008,-10.7,0,NE,1.9,Aotizhongxin
17174,2015,2,14,13,2800,55,9,1008,-10,0,ESE,1.1,Aotizhongxin
17175,2015,2,14,14,2800,48,10,1005,-10.2,0,NE,1.7,Aotizhongxin
17176,2015,2,14,15,2900,53,11,1006,-9.9,0,SE,1,Aotizhongxin
17177,2015,2,14,16,2700,57,11,1006,-10.5,0,NE,1,Aotizhongxin
17178,2015,2,14,17,2700,58,10,1007,-10.2,0,NE,1.5,Aotizhongxin
17179,2015,2,14,18,3000,53,6,1003,-9.1,0,NE,0.9,Aotizhongxin
17180,2015,2,14,19,3200,32,3,1005,-8.4,0,NE,0.7,Aotizhongxin
17181,2015,2,14,20,3300,16,2,1009,-7.6,0,ENE,1.1,Aotizhongxin
17182,2015,2,14,21,3700,11,3,1011,-7,0,ENE,1.5,Aotizhongxin
17183,2015,2,14,22,4100,13,3,1009,-9.3,0,ENE,0.7,Aotizhongxin
17184,2015,2,14,23,4500,15,3,1008,-8.1,0,ENE,1.1,Aotizhongxin
17185,2015,2,15,0,5200,19,0,1013,-8.2,0,ENE,1.1,Aotizhongxin
17186,2015,2,15,1,5400,20,-1,1013,-8.2,0,S,0.4,Aotizhongxin
17187,2015,2,15,2,4800,17,-1,1009,-7.8,0,E,0.7,Aotizhongxin
17188,2015,2,15,3,5100,16,-1,1012,-7.8,0,NE,1.3,Aotizhongxin
17189,2015,2,15,4,5300,15,-2,1015,-7.7,0,ESE,0.2,Aotizhongxin
17190,2015,2,15,5,5000,14,-2,1011,-7.1,0,E,0,Aotizhongxin
17191,2015,2,15,6,4500,12,-2,1010,-6.4,0,NW,0.9,Aotizhongxin
17192,2015,2,15,7,4400,12,-4,1011,-7.6,0,NW,0.4,Aotizhongxin
17193,2015,2,15,8,4900,12,-2,1011,-5.8,0,SE,0.6,Aotizhongxin
